               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11203,            0.029737,            0.025582,           0.0007874,               0.125,          0.00055875,          0.00011175,            0.038549,            0.022767,            0.009036,              0.0973,              0.0003,              0.0003
